Date,Website,Title,URL
11/13/2025,AP News,"A truck hits pedestrians at a market in South Korea, killing 2 and injuring 18",https://apnews.com/article/south-korea-market-crash-bucheon-17db8dbefe786cc499ece6ee59395a3b
11/13/2025,Reuters,"Two dead, 18 hurt in South Korea after truck crashes into market, media reports say",https://www.reuters.com/world/asia-pacific/twenty-hurt-south-korea-after-truck-crashes-into-market-officials-say-2025-11-13/
11/13/2025,DW,"South Korea: Truck plows into pedestrians, killing 2",https://www.dw.com/en/south-korea-truck-plows-into-pedestrians-killing-2/a-74722527
11/13/2025,The Korea Herald,"Truck plows into Bucheon market, killing at least 2",https://www.koreaherald.com/article/10615598
11/13/2025,Axios,Scoop: Trump told MBS he expects Saudi-Israel normalization with Gaza war over,https://www.axios.com/2025/11/13/trump-mbs-israel-normalization-call-saudi
11/14/2025,Bloomberg.com,Saudi Prince to Meet With Trump in US After Weeks of Tense Talks,https://www.bloomberg.com/news/articles/2025-11-14/saudi-prince-mbs-visits-trump-with-tension-over-gaza-chips-nuclear
11/12/2025,WTOP,"Saudis to host investment summit in DC's Kennedy Center during crown prince's visit, sources say",https://wtop.com/middle-east/2025/11/saudis-to-host-investment-summit-in-d-c-during-crown-princes-visit-sources-say/
11/13/2025,Newsweek,Former Middle East Envoy: A Renewed US-Saudi Alliance for a Changing Middle East | Opinion,https://www.newsweek.com/former-middle-east-envoy-a-renewed-us-saudi-alliance-for-a-changing-middle-east-opinion-11034795
11/13/2025,Institute for the Study of War,"Russian Offensive Campaign Assessment, November 12, 2025",https://understandingwar.org/research/russia-ukraine/russian-offensive-campaign-assessment-november-12-2025/
11/12/2025,Reuters,Ukrainians flee southeastern front as fighting worsens,https://www.reuters.com/business/aerospace-defense/ukrainians-flee-southeastern-front-fighting-worsens-2025-11-12/
11/11/2025,abcnews.go.com,Ukrainian forces withdraw from several positions in Zaporizhzhia,https://abcnews.go.com/International/drone-crashes-romania-russia-attacks-ukraine-defense-ministry/story?id=127405741
11/12/2025,Al Jazeera,Ukrainian forces pull back under fierce Russian pressure in Zaporizhia,https://www.aljazeera.com/news/2025/11/12/ukrainian-forces-pull-back-under-fierce-russian-pressure-in-zaporizhia
11/13/2025,The Bulwark,"No, Venezuela Is Not a 'Small Latin American Country'",https://www.thebulwark.com/p/no-venezuela-is-not-a-small-latin-american-country
11/13/2025,The Washington Post,Opinion | John Bolton: This is the right way to overthrow Maduro,https://www.washingtonpost.com/opinions/2025/11/12/venezuela-maduro-trump-john-bolton/
11/8/2025,The Telegraph,Venezuela could blow up the oil market and destroy Putin,https://www.telegraph.co.uk/business/2025/11/08/venezuela-could-blow-up-the-oil-market-and-destroy-putin/
11/12/2025,The Atlantic,What Democracy in Venezuela Would Require,https://www.theatlantic.com/international/2025/11/democracy-venezuela-maduro-institutions/684890/
11/13/2025,The New York Times,"An Ontario Man Took a Bus for a Joyride. Turns Out, He's Not a Bad Driver.",https://www.nytimes.com/2025/11/13/world/canada/hamilton-bus-stolen-canada.html
11/12/2025,CBC,"Man who took Hamilton bus on joy ride 'did a great job' driving, left no dings, say police",https://www.cbc.ca/news/canada/hamilton/bus-theft-9.6975733
11/13/2025,CNN,"Man takes bus for joyride in Canada, turns down passenger with expired pass",https://www.cnn.com/2025/11/13/americas/canada-ontario-bus-joyride-latam-intl
11/11/2025,Hamilton Police Service,Police Arrest Man After HSR Bus Joy Ride,https://hamiltonpolice.on.ca/news/police-arrest-man-after-hsr-bus-joy-ride/
11/13/2025,abcnews.go.com,Ukraine's army chief visits besieged city as Zelenskyy confronts graft scandal,https://abcnews.go.com/International/wireStory/ukraines-army-chief-visits-besieged-city-zelenskyy-confronts-127480144
11/12/2025,TMZ,TV Chef Mynie Steffens Dies in Helicopter Crash in South Africa,https://www.tmz.com/2025/11/12/mynie-steffens-dead-helicopter-crash-south-africa/
11/13/2025,Yahoo,TV chef and cookbook author dies in devastating helicopter crash,https://www.yahoo.com/news/articles/tv-chef-cookbook-author-dies-111115933.html
11/11/2025,People.com,TV Chef Dies at 43 After Helicopter Crashes Into Power Lines in Accident,https://people.com/tv-chef-mynie-steffens-dead-after-helicopter-crash-11847559
11/12/2025,New York Post,"Beloved TV chef, 43, killed in helicopter crash in South Africa: 'Lived life to the full'",https://nypost.com/2025/11/11/world-news/beloved-tv-chef-mynie-steffens-43-killed-in-helicopter-crash-in-south-africa-lived-life-to-the-full/
11/13/2025,Phoenix New Times,MAGA woman in infamous Scottsdale Target video sought by U.K. police,https://www.phoenixnewtimes.com/news/maga-woman-in-infamous-scottsdale-target-video-sought-by-u-k-police-40620543/
11/12/2025,CNN,British Police want to speak to a MAGA influencer and partner after London incident,https://www.cnn.com/2025/11/12/uk/british-police-maga-influencer-incident-intl
11/10/2025,British Transport Police,Image released following racially aggravated assault and abuse - Central London,https://www.btp.police.uk/news/btp/news/appeals/image-released-following-racially-aggravated-assault-and-abuse---central-london/
11/12/2025,The Independent,Trump supporter wanted after couple 'shout racist abuse' at woman,https://www.independent.co.uk/bulletin/news/melissa-rein-lively-philipp-ostermann-bond-street-tube-b2863848.html
11/13/2025,Fox News,Unusual ritual objects uncovered from biblical site,https://www.foxnews.com/lifestyle/unusual-ritual-objects-uncovered-from-biblical-site
11/13/2025,Fox News,Archaeologists reveal unusual ritual objects from ancient biblical cult at Armageddon site,https://www.foxnews.com/travel/archaeologists-reveal-unusual-ritual-objects-from-ancient-biblical-cult-armageddon-site
11/9/2025,Live Science,Ram-shaped teapot from ancient Canaanite cult discovered near ancient city of Armageddon,https://www.livescience.com/archaeology/ram-shaped-teapot-from-ancient-canaanite-cult-discovered-near-ancient-city-of-armageddon
11/10/2025,Smithsonian Magazine,"A 5,000-Year-Old Canaanite Wine Press Has Been Discovered in Israel",https://www.smithsonianmag.com/smart-news/a-5000-year-old-canaanite-wine-press-has-been-discovered-in-israel-180987669/
