Date,Website,Title,URL
12/3/2025,Kotaku,Chrono Trigger Doesn't Need A Remake But I'll Definitely Play The Heck Out Of One,https://kotaku.com/chrono-trigger-remake-dragon-quest-yuji-horii-rpg-2000650055
12/2/2025,GamesRadar+,"Dragon Quest creator Yuji Horii isn't saying there's a Chrono Trigger remake, but he's not saying there isn't one: ""I can't say ... I'll get told off!""",https://www.gamesradar.com/games/jrpg/dragon-quest-creator-yuji-horii-isnt-saying-theres-a-chrono-trigger-remake-but-hes-not-saying-there-isnt-one-i-cant-say-ill-get-told-off/
12/2/2025,CNET,Netflix Bans Streaming From Your Phone to Your TV,https://www.cnet.com/tech/services-and-software/netflix-bans-streaming-from-your-phone-to-your-tv/
12/2/2025,Yahoo Finance,"Netflix quietly removes popular feature, frustrating subscribers",https://finance.yahoo.com/news/netflix-quietly-removes-popular-feature-203350225.html
12/1/2025,WIRED,Netflix Won't Let You Cast Shows From Your Phone to Most TVs Anymore,https://www.wired.com/story/netflix-wont-let-you-cast-shows-from-your-phone-to-your-tv-anymore/
12/3/2025,AL.com,Netflix just killed one of its most convenient features,https://www.al.com/news/2025/12/netflix-just-killed-one-of-its-most-convenient-features.html
12/3/2025,Ars Technica,Guitar amp sims have gotten astonishingly good,https://arstechnica.com/gaming/2025/12/fallout-2-designer-chris-avellone-recalls-his-first-forays-into-game-development/
12/1/2025,Guitar World,"""Gives you the keys to a studio full of classic tube amps, speaker cabs, stompboxes, and effects"": Universal Audio's amp-emulating pedals have been a huge success - now they've arrived in plugin form via the all-inclusive Paradise Guitar Studio",https://www.guitarworld.com/gear/plugins-apps/universal-audio-paradise-guitar-studio
12/1/2025,MusicRadar,"""We built Paradise to make any guitarist feel like they're playing in a dream studio"": Universal Audio releases Paradise Guitar Studio - and it's 25% off for Cyber Monday",https://www.musicradar.com/music-tech/plugins/we-built-paradise-to-make-any-guitarist-feel-like-theyre-playing-in-a-dream-studio-universal-audio-releases-paradise-guitar-studio-and-its-25-percent-off-for-cyber-monday
12/1/2025,Premier Guitar,UA Introduces Paradise Guitar Studio,https://www.premierguitar.com/news/universal-audio-paradise-guitar-studio
